Age,AnnualSalary,Attrition,Department,EmployeeID,EngagementScore,JobRole,JobSatisfaction,OverTime,PerformanceRating,TenureYears,WorkLifeBalance,WorkMode,YearsSinceLastPromotion,CandidateID,HireSource,TimeToHireDays,HireDate,NameMatchScore,MatchStatus,TicketCount,EscalatedTickets,AvgResolveDays,AttritionRiskScore,RiskSegment
43,78026,Yes,News & Content,514,4,News Director,3,Yes,3,2.1,1,On-site,1.8,9514,Career Site,7,2019-08-07,1.0,OK,3,1,3.3333333333333335,0.06515008,Low
47,44974,Yes,News & Content,515,3,News Director,3,Yes,2,8.9,2,Hybrid,1.3,9515,Career Site,11,2023-01-23,1.0,OK,3,1,2.3333333333333335,0.8254121,High
31,62853,No,News & Content,516,4,Producer,3,Yes,2,9.1,2,Hybrid,4.7,9516,University Recruiting,28,2022-09-19,1.0,OK,3,1,0.0,0.2639472,Low
44,34000,Yes,News & Content,517,4,News Director,4,No,3,5.1,3,On-site,5.1,9517,LinkedIn,18,2023-08-13,1.0,OK,2,0,1.0,0.90097964,High
25,124286,Yes,News & Content,518,2,News Director,4,No,3,0.4,2,Hybrid,0.4,9518,Recruiter Sourced,31,2022-07-02,1.0,OK,18,4,2.0555555555555554,0.94394195,High
33,95569,No,News & Content,519,2,Producer,3,No,3,2.5,1,On-site,0.6,9519,Career Site,48,2019-12-31,1.0,OK,5,1,3.2,0.59752744,Medium
45,56680,No,News & Content,520,3,Editor,3,No,3,5.5,3,Hybrid,1.1,9520,LinkedIn,51,2023-06-08,1.0,OK,4,2,1.75,0.0060583176,Low
31,50124,No,Sales,521,2,Sales Manager,2,No,2,7.4,3,On-site,0.6,9521,University Recruiting,31,2024-03-24,1.0,OK,4,0,3.5,0.18707357,Low
54,49877,Yes,Engineering,522,4,IT Support,1,Yes,3,8.8,3,On-site,0.0,9522,University Recruiting,19,2026-05-24,1.0,OK,4,1,4.5,0.89263123,High
50,66466,No,News & Content,523,3,Photojournalist,3,No,3,1.4,3,On-site,1.1,9523,LinkedIn,18,2018-07-28,1.0,OK,1,0,0.0,0.011241551,Low
44,67590,No,Human Resources,524,2,HR Generalist,4,No,4,7.1,3,Hybrid,1.4,9524,LinkedIn,55,2018-10-02,1.0,OK,2,0,2.0,0.023264907,Low
58,78455,Yes,News & Content,525,3,Reporter,1,No,3,6.8,1,On-site,0.4,9525,University Recruiting,45,2023-07-25,1.0,OK,7,1,3.5714285714285716,0.2867926,Low
27,77443,No,Sales,526,2,Sales Manager,1,No,2,7.0,3,Hybrid,0.8,9526,Employee Referral,31,2019-07-03,1.0,OK,7,0,1.4285714285714286,0.07165769,Low
40,86050,No,News & Content,527,3,Reporter,3,Yes,4,0.6,4,On-site,0.6,9527,Employee Referral,34,2025-05-06,1.0,OK,7,1,2.7142857142857144,0.51315475,Medium
44,85838,No,Sales,528,2,Sales Manager,4,No,3,4.9,2,On-site,0.4,9528,LinkedIn,31,2024-12-15,1.0,OK,2,0,2.0,0.0052955914,Low
31,81570,No,News & Content,529,4,Reporter,3,Yes,2,6.7,3,Hybrid,3.2,9529,Recruiter Sourced,40,2026-07-21,1.0,OK,1,0,1.0,0.06562441,Low
31,90799,No,Finance,530,3,Accountant,3,No,4,3.4,1,Hybrid,2.2,9530,Employee Referral,33,2021-11-14,1.0,OK,2,0,4.5,0.0010294572,Low
34,87200,No,Sales,531,3,Sales Coordinator,3,No,3,7.8,2,Hybrid,2.9,9531,Recruiter Sourced,43,2021-03-25,1.0,OK,1,1,5.0,0.00052743946,Low
48,47476,No,Sales,532,4,Sales Coordinator,3,No,3,2.8,3,Remote,0.2,9532,Recruiter Sourced,43,2023-01-16,1.0,OK,1,0,4.0,0.00093712885,Low
33,49684,No,Engineering,533,3,Systems Engineer,3,Yes,4,3.0,2,On-site,0.6,9533,Career Site,21,2023-08-29,1.0,OK,2,1,4.0,0.01839336,Low
45,82072,No,Engineering,534,4,IT Support,4,Yes,3,3.5,3,Remote,1.6,9534,Employee Referral,38,2018-08-26,1.0,OK,6,0,2.3333333333333335,0.013987472,Low
53,61832,No,Sales,535,4,Sales Coordinator,4,Yes,3,2.5,4,On-site,2.5,9535,University Recruiting,50,2020-03-02,1.0,OK,2,0,5.0,0.010483347,Low
35,89616,No,Finance,536,4,Financial Analyst,4,No,2,0.6,2,On-site,0.6,9536,LinkedIn,40,2020-10-23,1.0,OK,0,0,0.0,0.001649798,Low
35,95682,No,Sales,537,2,Account Executive,4,No,2,0.7,4,Hybrid,0.7,9537,Employee Referral,38,2024-11-17,1.0,OK,1,0,10.0,0.08139009,Low
43,83048,No,Sales,538,4,Sales Coordinator,4,No,3,8.9,2,On-site,0.9,9538,LinkedIn,24,2021-01-08,1.0,OK,1,0,0.0,0.000113580965,Low
21,61642,No,Sales,539,1,Account Executive,3,Yes,3,1.0,4,Hybrid,0.5,9539,Employee Referral,24,2022-08-12,1.0,OK,11,1,2.1818181818181817,0.4030877,Medium
26,49357,Yes,Finance,540,4,Accountant,4,Yes,4,0.7,3,Hybrid,0.2,9540,Indeed,33,2021-02-24,1.0,OK,13,1,1.6153846153846154,0.13381171,Low
21,82268,Yes,Engineering,541,4,Broadcast Engineer,4,Yes,3,1.0,1,Remote,1.0,9541,Employee Referral,25,2018-08-10,1.0,OK,2,1,2.5,0.885075,High
25,34000,Yes,News & Content,542,3,Reporter,3,Yes,3,5.0,1,On-site,2.8,9542,LinkedIn,46,2024-01-18,1.0,OK,9,3,1.5555555555555556,0.94803673,High
21,79210,No,Sales,543,4,Sales Manager,1,No,4,1.0,1,On-site,1.0,9543,Employee Referral,31,2021-04-16,1.0,OK,9,1,1.8888888888888888,0.7895873,High
64,94775,No,Human Resources,544,1,HR Manager,2,No,2,7.6,3,On-site,0.5,9544,LinkedIn,25,2024-05-09,1.0,OK,7,1,2.5714285714285716,0.38647288,Medium
50,72994,No,Finance,545,2,Finance Manager,3,No,3,1.9,2,Hybrid,1.9,9545,Indeed,47,2023-06-27,1.0,OK,3,1,4.333333333333333,0.010988762,Low
32,82607,No,Sales,546,3,Sales Manager,3,No,3,1.0,4,Hybrid,1.0,9546,Recruiter Sourced,19,2018-10-17,1.0,OK,3,0,2.6666666666666665,0.009722455,Low
49,112374,No,Sales,547,2,Sales Coordinator,3,No,3,0.5,1,On-site,0.5,9547,Career Site,33,2019-12-19,1.0,OK,6,1,3.6666666666666665,0.54590607,Medium
35,34000,No,Finance,548,1,Finance Manager,4,No,3,3.9,3,Hybrid,0.2,9548,Employee Referral,26,2021-03-15,1.0,OK,2,1,0.5,0.01629442,Low
41,90648,No,News & Content,549,3,Photojournalist,1,No,3,1.3,3,Hybrid,1.0,9549,Employee Referral,65,2021-04-06,1.0,OK,9,1,1.6666666666666667,0.5401438,Medium
56,102405,No,News & Content,550,2,News Director,4,Yes,3,3.3,2,On-site,2.1,9550,Career Site,33,2023-12-09,1.0,OK,2,0,2.0,0.068162575,Low
21,57494,No,News & Content,551,3,News Director,2,No,3,0.5,3,On-site,0.5,9551,Indeed,22,2025-11-21,1.0,OK,6,3,7.0,0.4392004,Medium
31,64478,No,Sales,552,4,Account Executive,4,No,3,10.9,4,Hybrid,3.1,9552,LinkedIn,34,2024-12-08,1.0,OK,3,0,1.6666666666666667,0.00046341415,Low
21,59478,No,Sales,553,4,Sales Manager,4,No,3,1.0,3,Hybrid,0.6,9553,Employee Referral,31,2023-09-22,1.0,OK,3,0,3.3333333333333335,0.0049886354,Low
35,84626,Yes,News & Content,554,2,Producer,3,Yes,3,2.2,4,On-site,2.2,9554,Employee Referral,24,2022-05-30,1.0,OK,7,1,2.2857142857142856,0.7601871,High
39,40485,Yes,News & Content,555,1,Reporter,1,Yes,3,0.1,4,Remote,0.1,9555,Indeed,46,2023-07-30,1.0,OK,11,1,2.0,0.9996873,High
45,74453,No,Sales,556,4,Sales Manager,4,No,3,1.1,3,Hybrid,1.1,9556,Employee Referral,42,2025-09-11,1.0,OK,1,1,3.0,0.0012539302,Low
21,47899,No,Sales,557,4,Account Executive,4,Yes,3,1.0,4,Hybrid,0.3,9557,Employee Referral,37,2022-11-09,1.0,OK,3,0,3.3333333333333335,0.04424835,Low
30,97402,No,Engineering,558,4,IT Support,4,No,4,1.8,4,On-site,0.7,9558,Career Site,23,2021-03-29,1.0,OK,2,0,6.0,0.0006002869,Low
35,60694,No,Sales,559,4,Account Executive,4,No,3,3.1,4,On-site,1.1,9559,Employee Referral,57,2024-10-30,1.0,OK,1,0,1.0,0.0002195718,Low
31,34000,No,Finance,560,3,Accountant,4,No,4,11.0,2,Hybrid,1.5,9560,Recruiter Sourced,38,2021-11-14,1.0,OK,2,1,1.5,0.008704288,Low
38,34000,No,Sales,561,4,Account Executive,4,Yes,3,3.4,3,Remote,2.8,9561,Career Site,26,2024-07-01,1.0,OK,1,0,1.0,0.061177064,Low
21,34000,No,Sales,562,3,Sales Manager,4,No,3,1.0,3,Hybrid,1.0,9562,Recruiter Sourced,48,2025-03-29,1.0,OK,2,0,0.0,0.051850077,Low
29,121339,No,Human Resources,563,1,HR Manager,3,No,4,5.9,2,On-site,2.8,9563,Employee Referral,35,2020-12-14,1.0,OK,2,0,3.0,0.009944509,Low
25,84200,No,Sales,564,4,Account Executive,4,No,4,1.7,3,Hybrid,1.7,9564,Recruiter Sourced,46,2024-05-11,1.0,OK,0,0,0.0,0.00046441905,Low
49,48561,No,Sales,565,4,Account Executive,3,Yes,3,16.0,3,Hybrid,2.6,9565,LinkedIn,39,2021-01-30,1.0,OK,3,0,4.0,0.0025564667,Low
47,72962,No,Finance,566,4,Finance Manager,4,No,3,3.9,4,Hybrid,0.2,9566,Career Site,62,2022-11-05,1.0,OK,3,0,3.0,0.00078990444,Low
30,34000,Yes,Engineering,567,3,Broadcast Engineer,2,Yes,3,1.4,3,On-site,0.8,9567,Employee Referral,20,2020-03-23,1.0,OK,4,0,1.5,0.99240375,High
45,50855,No,Human Resources,568,4,HR Manager,4,No,3,0.5,4,On-site,0.5,9568,Career Site,27,2024-01-17,1.0,OK,3,0,0.0,0.007342979,Low
34,95923,No,Human Resources,569,4,HR Manager,3,No,3,6.6,3,Remote,1.9,9569,Career Site,72,2024-12-15,1.0,OK,3,0,2.0,0.00020636973,Low
45,93326,Yes,News & Content,570,2,Editor,2,Yes,3,0.4,4,Hybrid,0.4,9570,Career Site,32,2025-08-30,1.0,OK,4,1,0.5,0.98962224,High
50,68283,No,Finance,571,4,Financial Analyst,2,Yes,3,10.3,1,Hybrid,1.8,9571,Employee Referral,19,2021-05-22,1.0,OK,3,1,3.3333333333333335,0.29751068,Low
37,63309,No,Sales,572,4,Account Executive,1,No,4,2.1,2,Hybrid,1.2,9572,Career Site,41,2026-04-26,1.0,OK,6,2,1.6666666666666667,0.0021364905,Low
45,75269,No,Finance,573,4,Accountant,3,No,4,0.3,3,On-site,0.3,9573,Employee Referral,48,2020-10-20,1.0,OK,2,1,2.5,0.0026838584,Low
34,55540,Yes,News & Content,574,2,Reporter,3,No,3,1.1,4,On-site,1.1,9574,Career Site,32,2018-10-23,1.0,OK,4,0,4.5,0.88000405,High
51,65660,No,Human Resources,575,3,HR Manager,3,No,3,9.9,3,On-site,2.0,9575,Career Site,9,2026-06-06,1.0,OK,2,0,1.0,0.00096958334,Low
30,34000,No,Finance,576,1,Financial Analyst,3,No,3,4.8,3,On-site,2.7,9576,LinkedIn,22,2023-07-28,1.0,OK,1,0,3.0,0.048987582,Low
48,56006,No,News & Content,577,3,Reporter,3,No,4,10.2,1,Hybrid,0.0,9577,University Recruiting,13,2025-04-19,1.0,OK,1,0,0.0,0.016939472,Low
35,90388,No,Sales,578,2,Account Executive,2,No,3,2.2,4,Hybrid,0.5,9578,Career Site,60,2023-02-16,1.0,OK,7,0,3.5714285714285716,0.045590237,Low
30,62351,No,News & Content,579,4,Reporter,4,Yes,2,0.5,2,On-site,0.5,9579,LinkedIn,12,2021-09-04,1.0,OK,6,1,1.5,0.27092373,Low
34,56022,No,News & Content,580,4,News Director,3,No,4,4.4,3,Remote,1.8,9580,Indeed,26,2023-04-28,1.0,OK,5,1,1.4,0.0040259105,Low
23,34000,No,Sales,581,1,Account Executive,4,No,4,0.6,3,Hybrid,0.5,9581,Recruiter Sourced,40,2025-06-23,0.5454545454545454,REVIEW,4,0,2.5,0.096590556,Low
29,108837,No,Sales,582,4,Account Executive,3,Yes,3,0.3,3,Hybrid,0.0,9582,Indeed,17,2024-07-28,1.0,OK,1,0,7.0,0.0043218904,Low
21,67815,Yes,Engineering,583,2,IT Support,2,Yes,2,1.0,2,Hybrid,0.5,9583,Career Site,39,2024-03-14,1.0,OK,8,0,1.5,0.95591915,High
27,74470,No,News & Content,584,3,Reporter,3,No,2,7.0,3,Hybrid,0.1,9584,Recruiter Sourced,25,2021-01-27,1.0,OK,6,0,2.8333333333333335,0.0038685934,Low
35,151821,No,News & Content,585,4,News Director,3,No,3,5.9,3,On-site,3.8,9585,Employee Referral,38,2018-10-24,1.0,OK,4,0,3.0,0.12867709,Low
56,86581,No,Engineering,586,2,Systems Engineer,3,No,4,3.0,2,On-site,0.1,9586,Indeed,30,2021-11-14,1.0,OK,6,2,1.0,0.008456752,Low
50,96515,No,Engineering,587,3,IT Support,4,No,3,2.5,4,On-site,1.4,9587,Employee Referral,31,2022-07-15,1.0,OK,3,0,1.0,0.00044421136,Low
37,90450,No,Sales,588,4,Sales Coordinator,4,No,3,12.7,2,On-site,3.2,9588,Indeed,47,2020-06-17,1.0,OK,1,0,1.0,0.00069133955,Low
34,49351,No,Sales,589,1,Sales Coordinator,4,No,3,14.0,3,Remote,0.5,9589,LinkedIn,18,2022-03-05,1.0,OK,7,0,2.4285714285714284,0.0021207733,Low
49,55189,No,News & Content,590,3,Editor,4,No,2,0.3,3,Remote,0.3,9590,LinkedIn,38,2026-03-02,1.0,OK,5,1,2.8,0.10542575,Low
46,116997,Yes,News & Content,591,1,News Director,2,Yes,4,12.4,2,On-site,0.1,9591,University Recruiting,44,2020-04-15,1.0,OK,5,1,0.6,0.98112744,High
37,90627,No,Sales,592,3,Sales Manager,2,No,3,1.0,4,Hybrid,1.0,9592,LinkedIn,17,2020-12-23,1.0,OK,6,3,3.3333333333333335,0.31539962,Low
28,40247,Yes,News & Content,593,2,Photojournalist,2,No,3,0.6,3,Hybrid,0.2,9593,Career Site,13,2019-06-16,1.0,OK,4,0,3.0,0.99561286,High
47,60544,No,Human Resources,594,4,HR Generalist,4,No,3,0.4,3,Hybrid,0.4,9594,Employee Referral,30,2024-11-02,1.0,OK,4,0,2.75,0.009006195,Low
31,50295,No,Sales,595,3,Account Executive,3,Yes,3,1.8,4,Hybrid,0.0,9595,Employee Referral,7,2024-10-12,1.0,OK,5,0,0.8,0.06109709,Low
31,68792,Yes,News & Content,596,4,Producer,2,No,3,0.5,3,On-site,0.5,9596,Recruiter Sourced,37,2025-11-12,1.0,OK,7,1,2.5714285714285716,0.90930086,High
45,89299,No,Human Resources,597,4,HR Manager,3,Yes,4,1.4,3,Hybrid,1.4,9597,LinkedIn,42,2022-02-09,1.0,OK,8,2,3.0,0.031354547,Low
50,130534,No,Sales,598,4,Account Executive,2,No,3,2.9,2,On-site,0.0,9598,Career Site,15,2018-10-04,1.0,OK,7,1,4.0,0.03489822,Low
32,61773,Yes,News & Content,599,2,Reporter,1,No,3,5.7,2,Remote,2.9,9599,Employee Referral,45,2022-06-03,1.0,OK,9,0,2.2222222222222223,0.86089027,High
42,103329,No,Engineering,600,4,Systems Engineer,4,No,3,0.5,1,Hybrid,0.5,9600,LinkedIn,49,2022-07-24,1.0,OK,2,0,4.0,0.015988292,Low
43,64815,No,Finance,601,1,Finance Manager,4,No,3,2.4,2,Remote,2.4,9601,Recruiter Sourced,38,2020-01-30,1.0,OK,0,0,0.0,0.0020180456,Low
34,44829,Yes,News & Content,602,4,Reporter,2,Yes,3,3.1,2,Hybrid,1.7,9602,Recruiter Sourced,50,2025-12-12,1.0,OK,8,0,1.5,0.94752336,High
37,68811,Yes,Sales,603,4,Account Executive,2,No,3,0.5,1,Hybrid,0.5,9603,Employee Referral,29,2024-06-02,1.0,OK,5,1,3.6,0.6153192,Medium
41,34000,Yes,News & Content,604,4,Photojournalist,1,No,2,14.9,3,On-site,6.6,9604,Employee Referral,26,2022-10-01,1.0,OK,4,0,2.5,0.8799971,High
24,53030,No,Finance,605,4,Finance Manager,2,No,4,4.0,2,On-site,1.5,9605,Indeed,32,2024-10-06,1.0,OK,1,0,10.0,0.002938821,Low
56,34000,No,News & Content,606,1,Producer,3,No,3,2.5,3,Hybrid,0.5,9606,University Recruiting,20,2019-09-15,1.0,OK,4,1,3.75,0.13977243,Low
34,63827,Yes,News & Content,607,2,News Director,4,Yes,4,0.3,1,Hybrid,0.3,9607,LinkedIn,26,2025-07-14,1.0,OK,15,1,1.8666666666666667,0.98845696,High
27,52210,Yes,News & Content,608,3,News Director,2,No,3,0.7,4,Hybrid,0.7,9608,Employee Referral,34,2025-02-19,1.0,OK,6,2,0.6666666666666666,0.87150985,High
36,88774,Yes,Sales,609,2,Account Executive,2,No,3,4.9,1,Hybrid,0.4,9609,University Recruiting,35,2026-01-23,1.0,OK,5,0,4.2,0.9079199,High
34,80660,Yes,News & Content,610,2,News Director,4,No,3,0.5,2,Remote,0.4,9610,Recruiter Sourced,39,2023-12-22,1.0,OK,5,1,2.2,0.8697599,High
23,75397,No,Engineering,611,3,IT Support,4,No,3,2.7,1,Hybrid,2.7,9611,LinkedIn,7,2019-08-15,1.0,OK,6,1,0.8333333333333334,0.011430629,Low
30,106363,No,News & Content,612,3,Reporter,2,No,4,2.4,4,On-site,2.4,9612,Career Site,72,2024-05-10,1.0,OK,10,2,2.7,0.048957214,Low
35,66475,No,News & Content,613,3,Producer,2,No,3,1.8,3,Hybrid,0.1,9613,Employee Referral,21,2022-03-27,1.0,OK,5,1,3.4,0.18670925,Low
62,40762,No,Engineering,614,3,Systems Engineer,4,Yes,3,7.6,2,On-site,0.3,9614,Career Site,42,2024-04-08,1.0,OK,5,1,2.4,0.19559427,Low
34,94597,No,Sales,615,3,Sales Coordinator,4,Yes,4,4.0,1,Hybrid,1.6,9615,University Recruiting,37,2022-09-27,1.0,OK,5,2,1.2,0.07320461,Low
42,71516,No,News & Content,616,2,Reporter,3,No,4,1.0,2,Hybrid,1.0,9616,LinkedIn,25,2018-08-05,1.0,OK,2,0,2.0,0.41374856,Medium
21,67030,No,Engineering,617,3,IT Support,3,No,4,0.1,2,Hybrid,0.1,9617,Recruiter Sourced,41,2026-01-07,1.0,OK,0,0,0.0,0.0048972983,Low
30,90050,No,Sales,618,3,Sales Manager,4,Yes,3,5.6,4,On-site,0.4,9618,Recruiter Sourced,22,2024-01-21,1.0,OK,3,1,0.3333333333333333,0.006455035,Low
44,70340,No,News & Content,619,4,Photojournalist,3,No,3,3.0,4,Remote,0.4,9619,University Recruiting,33,2023-04-25,1.0,OK,2,1,4.0,0.0021682149,Low
43,86570,No,Sales,620,3,Sales Coordinator,4,No,4,0.5,4,Hybrid,0.5,9620,Indeed,60,2019-04-04,1.0,OK,4,2,1.25,0.0051720818,Low
35,78861,No,News & Content,621,3,Producer,3,No,3,1.2,4,On-site,1.2,9621,Recruiter Sourced,28,2022-04-18,1.0,OK,4,1,3.75,0.108729824,Low
26,40045,No,News & Content,622,3,Reporter,2,No,3,3.9,3,Hybrid,0.4,9622,University Recruiting,34,2018-12-05,1.0,OK,4,0,2.25,0.098250665,Low
29,77258,No,Sales,623,4,Sales Manager,1,No,3,4.2,3,On-site,2.7,9623,Career Site,20,2022-09-22,1.0,OK,5,0,1.8,0.0018831214,Low
37,79485,No,News & Content,624,1,Reporter,3,No,4,2.0,1,Hybrid,0.9,9624,Career Site,42,2023-10-31,1.0,OK,8,1,4.125,0.1325829,Low
53,83498,Yes,Engineering,625,2,Systems Engineer,3,Yes,3,0.7,2,On-site,0.3,9625,LinkedIn,23,2021-01-22,1.0,OK,2,0,0.5,0.10203457,Low
34,60880,No,News & Content,626,3,Producer,3,Yes,3,8.9,2,On-site,2.3,9626,Career Site,37,2023-03-07,0.5454545454545454,REVIEW,3,0,0.6666666666666666,0.19708687,Low
44,102375,Yes,News & Content,627,3,Producer,4,Yes,3,0.5,4,Remote,0.5,9627,University Recruiting,47,2021-01-21,1.0,OK,5,0,2.2,0.85615784,High
37,84356,No,Finance,628,2,Financial Analyst,1,No,2,3.4,3,On-site,0.2,9628,Career Site,30,2025-09-11,1.0,OK,8,0,2.875,0.5727441,Medium
33,78910,No,Sales,629,4,Sales Coordinator,3,Yes,4,4.7,1,Hybrid,4.7,9629,Indeed,41,2021-02-15,1.0,OK,6,1,2.1666666666666665,0.024946291,Low
39,63172,No,News & Content,630,4,Reporter,3,No,3,0.9,2,On-site,0.9,9630,LinkedIn,38,2020-02-06,1.0,OK,0,0,0.0,0.015347411,Low
59,101689,No,News & Content,631,3,News Director,3,Yes,4,11.8,4,Remote,1.0,9631,LinkedIn,47,2020-10-09,1.0,OK,3,0,0.6666666666666666,0.034023087,Low
48,69742,No,Engineering,632,3,IT Support,4,Yes,3,1.7,3,On-site,1.2,9632,Career Site,41,2021-02-10,1.0,OK,6,2,2.3333333333333335,0.046506766,Low
53,34000,Yes,News & Content,633,3,News Director,1,No,3,15.6,3,On-site,0.4,9633,Recruiter Sourced,50,2022-02-01,1.0,OK,9,0,3.111111111111111,0.9193956,High
43,100916,No,Sales,634,4,Sales Coordinator,4,No,3,4.1,2,On-site,4.1,9634,Employee Referral,30,2019-07-02,1.0,OK,1,0,2.0,0.0010762248,Low
33,77458,No,Sales,635,4,Sales Manager,4,No,4,4.1,2,Hybrid,2.3,9635,Indeed,17,2019-10-03,1.0,OK,2,1,0.0,0.0001843759,Low
38,69915,Yes,Engineering,636,2,IT Support,2,No,3,1.0,2,Hybrid,0.7,9636,Career Site,12,2020-09-30,1.0,OK,10,2,2.0,0.98280966,High
46,50542,Yes,News & Content,637,3,News Director,2,No,3,9.7,3,Hybrid,3.2,9637,LinkedIn,13,2018-09-06,1.0,OK,5,2,2.8,0.7748143,High
36,66875,No,Human Resources,638,1,HR Generalist,3,No,4,11.8,3,Hybrid,3.8,9638,LinkedIn,30,2023-07-18,1.0,OK,5,1,2.4,0.017898912,Low
45,35580,No,News & Content,639,4,Editor,3,Yes,4,9.4,4,Remote,0.6,9639,Employee Referral,36,2022-09-03,1.0,OK,1,1,0.0,0.20576969,Low
24,36768,No,Engineering,640,3,Systems Engineer,3,No,4,4.0,2,Hybrid,1.7,9640,Career Site,24,2020-03-18,1.0,OK,3,0,7.0,0.0022491652,Low
60,46586,No,News & Content,641,3,Editor,4,No,3,4.2,2,On-site,1.7,9641,Indeed,7,2021-05-12,0.5454545454545454,REVIEW,2,0,1.5,0.01253679,Low
33,71984,No,Sales,642,3,Sales Coordinator,1,No,4,6.6,3,Hybrid,1.1,9642,Recruiter Sourced,25,2021-02-08,1.0,OK,0,0,0.0,0.008652796,Low
37,56779,No,Finance,643,4,Finance Manager,3,Yes,4,3.6,2,On-site,3.6,9643,Indeed,28,2019-09-10,1.0,OK,6,2,1.3333333333333333,0.14904885,Low
37,80213,Yes,Sales,644,1,Sales Coordinator,2,Yes,3,0.7,4,Hybrid,0.7,9644,LinkedIn,33,2024-03-12,1.0,OK,8,1,2.375,0.9880179,High
43,139483,Yes,News & Content,645,1,Photojournalist,4,Yes,2,0.1,2,Remote,0.1,9645,LinkedIn,52,2020-10-28,1.0,OK,6,1,2.1666666666666665,0.99634546,High
21,82633,No,News & Content,646,3,Producer,4,No,3,1.0,2,Hybrid,1.0,9646,Indeed,10,2020-07-08,1.0,OK,2,0,1.5,0.049636014,Low
38,105865,No,Human Resources,647,3,HR Generalist,4,No,3,5.3,2,Hybrid,0.5,9647,Indeed,42,2019-02-17,1.0,OK,1,0,1.0,0.00046588964,Low
53,87428,No,Sales,648,3,Sales Manager,2,No,2,1.5,3,On-site,1.1,9648,Career Site,41,2023-06-19,1.0,OK,0,0,0.0,0.04741655,Low
33,50175,No,News & Content,649,1,News Director,4,No,4,1.2,3,Hybrid,1.2,9649,University Recruiting,30,2021-04-08,1.0,OK,4,2,4.0,0.49289468,Medium
44,57531,No,Engineering,650,3,IT Support,4,Yes,3,2.0,4,On-site,2.0,9650,University Recruiting,39,2022-02-09,1.0,OK,2,0,3.5,0.01860888,Low
34,80051,No,News & Content,651,2,Photojournalist,2,No,4,2.3,2,On-site,1.2,9651,Employee Referral,31,2019-08-08,1.0,OK,8,1,1.75,0.54727936,Medium
49,34000,Yes,Sales,652,1,Sales Manager,1,Yes,4,0.8,2,Hybrid,0.8,9652,Employee Referral,41,2022-04-29,1.0,OK,4,0,4.25,0.9913515,High
21,74106,Yes,News & Content,653,3,News Director,4,Yes,3,0.8,3,On-site,0.8,9653,LinkedIn,22,2023-12-18,1.0,OK,12,0,0.6666666666666666,0.901134,High
22,34000,No,Sales,654,4,Account Executive,1,No,3,2.0,2,On-site,0.6,9654,LinkedIn,21,2019-05-29,1.0,OK,2,0,7.5,0.09378554,Low
34,91670,No,Finance,655,3,Finance Manager,2,No,3,4.7,2,Hybrid,1.2,9655,Recruiter Sourced,9,2018-12-28,1.0,OK,4,0,3.75,0.016198661,Low
38,86885,No,Finance,656,1,Financial Analyst,1,Yes,4,2.0,2,Hybrid,1.6,9656,Indeed,39,2021-12-21,1.0,OK,9,4,1.6666666666666667,0.511031,Medium
33,71152,No,Sales,657,2,Account Executive,3,Yes,3,5.3,2,Hybrid,1.9,9657,Career Site,26,2019-12-28,1.0,OK,5,2,0.8,0.010161905,Low
40,115687,No,News & Content,658,3,Editor,3,Yes,2,5.3,4,Remote,2.4,9658,Employee Referral,13,2023-04-30,1.0,OK,4,0,6.5,0.037120905,Low
42,60065,No,Sales,659,4,Sales Coordinator,4,No,2,12.2,3,On-site,0.0,9659,Employee Referral,21,2023-04-21,1.0,OK,1,0,2.0,0.00014340952,Low
34,64178,Yes,News & Content,660,2,Editor,2,Yes,3,14.0,3,Remote,6.3,9660,Indeed,41,2025-04-01,1.0,OK,12,4,1.9166666666666667,0.9921548,High
54,109896,No,Engineering,661,3,Systems Engineer,3,No,4,4.6,4,On-site,3.3,9661,Career Site,36,2024-02-26,1.0,OK,0,0,0.0,0.001542731,Low
29,99447,Yes,News & Content,662,3,News Director,1,Yes,3,2.6,4,On-site,2.0,9662,Employee Referral,21,2023-06-28,1.0,OK,9,3,2.5555555555555554,0.69920915,High
24,57107,No,Sales,663,3,Sales Coordinator,3,Yes,3,0.8,3,On-site,0.8,9663,University Recruiting,52,2021-01-21,1.0,OK,2,0,1.0,0.36319783,Medium
30,48095,No,Engineering,664,4,Systems Engineer,4,No,3,7.5,3,Hybrid,1.1,9664,Indeed,33,2025-02-05,1.0,OK,6,0,2.5,0.0010067697,Low
49,34000,No,Engineering,665,4,Broadcast Engineer,3,No,2,8.6,2,Hybrid,1.3,9665,Employee Referral,40,2024-04-06,1.0,OK,3,0,1.3333333333333333,0.014374274,Low
55,125784,No,Human Resources,666,3,HR Manager,3,Yes,3,2.5,2,Hybrid,2.5,9666,Indeed,35,2023-12-05,1.0,OK,3,0,3.3333333333333335,0.02147814,Low
45,107126,No,News & Content,667,1,Photojournalist,3,No,3,4.6,3,Hybrid,4.6,9667,Recruiter Sourced,30,2022-10-29,1.0,OK,2,0,3.5,0.03759397,Low
31,36591,Yes,News & Content,668,1,News Director,4,No,3,1.6,4,On-site,1.6,9668,Employee Referral,39,2026-05-08,1.0,OK,2,0,2.5,0.9070289,High
21,94004,Yes,News & Content,669,4,Producer,1,No,4,0.8,4,On-site,0.8,9669,Indeed,48,2024-08-09,1.0,OK,3,0,3.3333333333333335,0.8116745,High
